caseid,score,cohort90,female,sclass
31892,17,8,0,3
31897,36,8,0,2
31899,34,8,0,3
31900,18,8,0,3
1195,0,-6,0,3
1196,28,-6,0,3
1200,33,-6,0,1
1201,31,-6,0,3
7719,3,-4,0,1
7723,12,-4,0,2
7726,44,-4,0,3
13971,9,-2,0,1
13972,47,-2,0,4
13973,17,-2,0,3
13975,31,-2,0,1
13976,37,-2,0,2
13979,29,-2,0,1
13981,12,-2,0,3
19245,26,0,0,3
19247,39,0,0,1
27128,44,6,0,2
27130,22,6,0,4
27131,34,6,0,4
27133,49,6,0,2
27135,27,6,0,4
27136,25,6,0,3
27137,39,6,0,3
27138,18,6,0,2
32034,35,8,0,3
32035,30,8,0,3
32038,37,8,0,3
32039,40,8,0,1
32040,56,8,0,1
32041,35,8,0,3
32043,61,8,0,3
32045,31,8,0,2
32046,58,8,0,1
32047,41,8,0,2
32048,24,8,0,4
32051,35,8,0,4
1272,49,-6,0,2
1274,15,-6,0,4
1275,0,-6,0,3
1277,19,-6,0,4
1278,25,-6,0,3
1279,13,-6,0,2
1281,0,-6,0,3
1282,49,-6,0,1
1283,9,-6,0,2
1286,28,-6,0,2
1292,4,-6,0,3
1294,0,-6,0,4
1295,0,-6,0,1
1296,37,-6,0,1
1297,8,-6,0,3
1300,0,-6,0,2
1301,0,-6,0,3
7788,0,-4,0,2
7789,0,-4,0,4
7790,6,-4,0,2
7792,24,-4,0,1
7794,23,-4,0,3
7798,0,-4,0,4
7799,15,-4,0,3
7801,41,-4,0,3
7802,31,-4,0,3
7804,0,-4,0,3
7806,20,-4,0,3
14033,32,-2,0,3
14037,0,-2,0,2
14038,0,-2,0,4
14039,40,-2,0,1
14050,0,-2,0,4
19281,34,0,0,3
19284,0,0,0,3
19287,3,0,0,4
19290,4,0,0,3
27174,34,6,0,2
27175,45,6,0,3
27176,46,6,0,2
27177,48,6,0,2
27182,0,6,0,3
27183,38,6,0,4
32117,58,8,0,1
32121,43,8,0,1
32122,41,8,0,3
32123,48,8,0,1
32128,36,8,0,4
32131,41,8,0,4
1734,30,-6,0,2
1735,49,-6,0,1
1737,23,-6,0,3
1738,10,-6,0,2
1739,23,-6,0,2
1740,18,-6,0,1
1741,3,-6,0,4
1742,3,-6,0,2
1743,35,-6,0,1
1744,40,-6,0,1
1747,9,-6,0,2
1748,23,-6,0,3
8265,5,-4,0,3
8266,10,-4,0,4
8268,25,-4,0,2
8272,20,-4,0,3
8274,41,-4,0,1
8275,12,-4,0,3
8276,0,-4,0,3
8277,27,-4,0,1
8279,14,-4,0,3
8280,30,-4,0,3
8281,0,-4,0,1
14399,34,-2,0,3
14400,33,-2,0,2
14402,30,-2,0,3
14403,31,-2,0,1
14404,33,-2,0,1
14405,16,-2,0,3
14406,55,-2,0,1
14407,25,-2,0,1
14408,45,-2,0,1
14410,27,-2,0,4
14411,22,-2,0,4
19588,0,0,0,2
19590,29,0,0,3
19591,47,0,0,1
19593,18,0,0,4
19595,33,0,0,3
19596,42,0,0,1
19597,19,0,0,2
27471,39,6,0,3
27475,35,6,0,1
27477,52,6,0,3
27478,37,6,0,3
27481,54,6,0,2
32674,50,8,0,1
32679,36,8,0,3
32680,26,8,0,2
32682,35,8,0,1
32683,51,8,0,1
1921,31,-6,0,3
1922,0,-6,0,4
1923,34,-6,0,1
1924,33,-6,0,2
1927,8,-6,0,2
1928,22,-6,0,1
1929,33,-6,0,1
1930,25,-6,0,3
1931,32,-6,0,2
1932,14,-6,0,3
1933,33,-6,0,3
1934,34,-6,0,3
8415,0,-4,0,2
8421,42,-4,0,3
8423,34,-4,0,3
8424,42,-4,0,1
8425,36,-4,0,2
8426,32,-4,0,3
8428,0,-4,0,3
8433,17,-4,0,4
14534,36,-2,0,3
14537,25,-2,0,3
14539,44,-2,0,4
14540,45,-2,0,1
14541,44,-2,0,3
14546,46,-2,0,1
14548,47,-2,0,2
14549,56,-2,0,1
19704,35,0,0,2
19705,0,0,0,2
19707,19,0,0,4
27561,45,6,0,1
27564,53,6,0,2
27566,36,6,0,2
27567,40,6,0,2
27569,14,6,0,4
32838,59,8,0,1
32839,56,8,0,1
32840,52,8,0,1
32841,35,8,0,3
2094,0,-6,0,4
2100,16,-6,0,3
2102,44,-6,0,2
2105,4,-6,0,3
2107,46,-6,0,2
2108,10,-6,0,4
2110,47,-6,0,1
2116,6,-6,0,2
2117,16,-6,0,3
2118,18,-6,0,1
2119,0,-6,0,3
2120,0,-6,0,2
2121,8,-6,0,4
8566,33,-4,0,1
8567,31,-4,0,3
8571,18,-4,0,1
8573,0,-4,0,1
8580,46,-4,0,2
8581,0,-4,0,3
8583,6,-4,0,2
14692,15,-2,0,3
14695,36,-2,0,3
14697,2,-2,0,3
14698,55,-2,0,3
14700,26,-2,0,1
14703,37,-2,0,3
19830,34,0,0,2
19836,12,0,0,3
19837,41,0,0,1
19840,18,0,0,3
19841,39,0,0,2
27673,48,6,0,2
27674,52,6,0,2
27676,45,6,0,3
27680,59,6,0,1
27681,41,6,0,3
27687,45,6,0,1
27688,34,6,0,2
33038,10,8,0,4
33041,31,8,0,2
33042,41,8,0,4
33046,38,8,0,1
33048,43,8,0,4
33049,22,8,0,3
33055,28,8,0,3
33056,52,8,0,1
33058,24,8,0,3
33059,42,8,0,2
33062,26,8,0,3
33064,44,8,0,3
33065,35,8,0,4
2172,7,-6,0,3
2174,0,-6,0,4
2175,0,-6,0,2
2177,25,-6,0,1
2178,31,-6,0,1
2179,21,-6,0,2
8622,7,-4,0,3
8623,0,-4,0,3
8625,0,-4,0,3
8627,20,-4,0,1
8628,29,-4,0,3
8629,0,-4,0,4
19864,19,0,0,3
19865,35,0,0,2
19866,22,0,0,4
19867,19,0,0,3
27724,39,6,0,3
33123,38,8,0,3
33126,39,8,0,4
33128,42,8,0,4
2577,17,-6,0,2
2578,24,-6,0,4
2579,7,-6,0,4
2584,8,-6,0,4
2585,40,-6,0,1
2587,47,-6,0,2
2588,12,-6,0,3
2589,36,-6,0,3
2591,26,-6,0,3
2592,0,-6,0,2
2594,0,-6,0,1
2595,43,-6,0,2
8987,0,-4,0,1
8988,15,-4,0,3
8989,19,-4,0,2
8993,20,-4,0,3
8994,20,-4,0,1
8996,19,-4,0,1
9001,41,-4,0,2
9004,5,-4,0,3
9005,16,-4,0,1
9006,20,-4,0,2
9008,5,-4,0,3
15020,31,-2,0,4
15021,27,-2,0,2
15023,49,-2,0,1
15029,8,-2,0,3
15030,41,-2,0,3
15031,22,-2,0,2
15032,17,-2,0,4
20112,30,0,0,2
20113,28,0,0,2
20115,18,0,0,3
27949,58,6,0,2
27950,51,6,0,2
27953,45,6,0,4
27954,68,6,0,1
27957,38,6,0,4
27958,42,6,0,2
27959,39,6,0,3
33484,63,8,0,1
33486,33,8,0,3
33491,34,8,0,2
33493,63,8,0,1
33495,62,8,0,1
33497,56,8,0,1
33499,43,8,0,2
2909,0,-6,0,3
2910,0,-6,0,3
2911,8,-6,0,3
2912,15,-6,0,2
2913,27,-6,0,2
2914,39,-6,0,1
2915,48,-6,0,2
2916,38,-6,0,1
2919,38,-6,0,2
2921,41,-6,0,3
2923,31,-6,0,1
2925,27,-6,0,1
2928,43,-6,0,3
2929,38,-6,0,1
9290,29,-4,0,1
9293,5,-4,0,2
9294,0,-4,0,2
9295,12,-4,0,4
9296,28,-4,0,3
9298,24,-4,0,3
9304,0,-4,0,3
9305,23,-4,0,1
15300,7,-2,0,4
15301,50,-2,0,3
15304,54,-2,0,1
15311,47,-2,0,1
15312,50,-2,0,3
15313,44,-2,0,2
15314,44,-2,0,1
15316,38,-2,0,1
20318,15,0,0,2
20320,14,0,0,3
20323,0,0,0,3
20324,0,0,0,1
20325,34,0,0,1
20326,18,0,0,3
20328,35,0,0,2
28156,34,6,0,4
28157,31,6,0,2
28159,49,6,0,2
28162,28,6,0,4
28164,15,6,0,3
33819,30,8,0,2
33820,29,8,0,2
33821,46,8,0,1
33822,36,8,0,4
33825,34,8,0,2
33826,23,8,0,2
33827,54,8,0,2
33829,45,8,0,3
33830,23,8,0,3
33831,28,8,0,3
33833,47,8,0,4
3461,8,-6,0,3
3466,46,-6,0,2
3467,20,-6,0,4
3468,0,-6,0,3
3469,8,-6,0,3
3473,0,-6,0,3
3477,42,-6,0,2
3478,0,-6,0,3
3480,9,-6,0,4
3481,17,-6,0,3
3482,0,-6,0,3
9894,29,-4,0,3
9896,0,-4,0,4
9897,11,-4,0,3
9898,3,-4,0,4
9903,0,-4,0,2
15795,15,-2,0,4
15796,35,-2,0,3
15798,12,-2,0,3
15799,7,-2,0,4
15806,23,-2,0,3
15808,39,-2,0,1
15809,36,-2,0,3
15811,0,-2,0,3
20724,30,0,0,3
20729,15,0,0,2
20730,0,0,0,3
20731,0,0,0,2
28528,30,6,0,2
28530,39,6,0,1
28531,38,6,0,1
28533,36,6,0,2
28535,39,6,0,1
28537,34,6,0,3
28538,14,6,0,3
34404,32,8,0,2
34411,26,8,0,4
34415,4,8,0,3
34417,35,8,0,2
3891,17,-6,0,3
3893,38,-6,0,1
3894,29,-6,0,3
3898,13,-6,0,1
3900,29,-6,0,3
3901,33,-6,0,3
3903,3,-6,0,3
3904,43,-6,0,1
3905,0,-6,0,3
10347,27,-4,0,2
10348,30,-4,0,3
10349,24,-4,0,3
10351,9,-4,0,4
10355,23,-4,0,3
10356,26,-4,0,3
10359,24,-4,0,3
10361,37,-4,0,3
10364,40,-4,0,1
10365,29,-4,0,4
10366,38,-4,0,3
10367,27,-4,0,4
10368,27,-4,0,3
10369,0,-4,0,3
10370,0,-4,0,3
10371,41,-4,0,1
10372,14,-4,0,3
10374,14,-4,0,4
10376,13,-4,0,2
10377,0,-4,0,3
16199,18,-2,0,3
16201,0,-2,0,3
16203,36,-2,0,1
21047,31,0,0,1
21049,10,0,0,4
21050,10,0,0,3
21052,40,0,0,3
21054,0,0,0,3
28848,42,6,0,3
28851,44,6,0,2
35031,34,8,0,2
35034,35,8,0,3
35035,33,8,0,3
35036,46,8,0,2
35040,13,8,0,4
35041,40,8,0,3
35042,45,8,0,2
35044,40,8,0,2
35046,35,8,0,1
35048,4,8,0,4
35049,11,8,0,1
35050,8,8,0,4
5165,8,-6,0,3
5166,17,-6,0,2
5168,0,-6,0,3
5169,0,-6,0,3
5171,28,-6,0,2
5174,12,-6,0,3
5177,15,-6,0,1
11592,4,-4,0,3
11593,28,-4,0,1
11594,35,-4,0,2
11595,0,-4,0,2
11596,27,-4,0,4
11601,12,-4,0,3
11604,32,-4,0,3
11607,23,-4,0,1
11608,0,-4,0,3
11614,19,-4,0,4
17308,24,-2,0,3
17309,4,-2,0,4
17312,0,-2,0,3
17314,43,-2,0,2
17315,28,-2,0,3
17318,48,-2,0,3
17319,28,-2,0,2
21945,17,0,0,3
21946,13,0,0,4
21948,0,0,0,1
21949,35,0,0,3
21950,25,0,0,4
29798,35,6,0,1
29799,59,6,0,3
29800,56,6,0,3
29802,27,6,0,3
29804,52,6,0,4
29805,39,6,0,2
29806,31,6,0,4
36675,29,8,0,4
36679,38,8,0,3
36683,28,8,0,3
36687,32,8,0,4
5325,0,-6,0,4
5328,18,-6,0,3
5329,0,-6,0,2
5330,43,-6,0,2
5337,0,-6,0,3
5338,0,-6,0,3
5343,0,-6,0,4
5344,18,-6,0,2
5347,27,-6,0,4
5348,0,-6,0,3
11750,16,-4,0,3
11751,43,-4,0,1
11752,17,-4,0,3
11753,8,-4,0,4
11757,25,-4,0,1
11758,0,-4,0,3
11761,0,-4,0,2
11764,0,-4,0,4
17454,17,-2,0,2
17455,31,-2,0,4
17456,35,-2,0,2
17458,9,-2,0,1
17460,15,-2,0,2
17463,5,-2,0,3
17466,3,-2,0,3
17467,43,-2,0,3
22074,19,0,0,3
22076,18,0,0,3
22077,0,0,0,2
22078,17,0,0,3
22080,21,0,0,3
22083,38,0,0,3
29910,36,6,0,4
29911,23,6,0,4
29913,45,6,0,2
29917,35,6,0,3
29918,18,6,0,3
29919,56,6,0,1
29921,28,6,0,3
36888,28,8,0,2
36890,47,8,0,3
36892,39,8,0,4
36893,40,8,0,3
36894,41,8,0,3
36895,32,8,0,3
36898,25,8,0,3
36899,28,8,0,2
5361,9,-6,0,4
5365,8,-6,0,2
5366,5,-6,0,1
5369,6,-6,0,3
5370,38,-6,0,3
5372,24,-6,0,2
5373,42,-6,0,3
11782,0,-4,0,4
11786,19,-4,0,3
11794,15,-4,0,2
17485,21,-2,0,3
17488,44,-2,0,1
17489,19,-2,0,1
17491,0,-2,0,1
17493,33,-2,0,2
17494,25,-2,0,1
17495,47,-2,0,4
17496,47,-2,0,2
17497,16,-2,0,1
17498,14,-2,0,3
22102,22,0,0,1
22103,45,0,0,1
22106,29,0,0,3
29934,48,6,0,2
29937,51,6,0,1
29941,25,6,0,2
29942,24,6,0,2
29943,35,6,0,1
36939,42,8,0,2
36941,62,8,0,1
36944,62,8,0,2
36945,43,8,0,4
36946,57,8,0,1
36949,26,8,0,1
36950,50,8,0,3
36951,33,8,0,1
5466,24,-6,0,2
5469,48,-6,0,2
5470,22,-6,0,2
5475,47,-6,0,2
5477,3,-6,0,4
5478,43,-6,0,4
5479,23,-6,0,3
5480,31,-6,0,2
11868,13,-4,0,3
11870,36,-4,0,1
11872,12,-4,0,2
11873,27,-4,0,2
11875,15,-4,0,3
11876,49,-4,0,3
11877,18,-4,0,2
11878,50,-4,0,2
11880,45,-4,0,1
11881,25,-4,0,3
11882,26,-4,0,2
11883,40,-4,0,2
11886,16,-4,0,1
17572,55,-2,0,1
17573,51,-2,0,1
17574,53,-2,0,2
17576,41,-2,0,1
22157,17,0,0,2
22159,27,0,0,2
22160,29,0,0,3
22164,44,0,0,1
22165,40,0,0,3
22167,0,0,0,3
29994,9,6,0,3
29996,41,6,0,4
29997,25,6,0,2
29998,55,6,0,1
30002,29,6,0,3
37044,54,8,0,1
37045,55,8,0,3
37047,41,8,0,1
37051,32,8,0,3
37053,40,8,0,3
5510,23,-6,0,3
5511,40,-6,0,2
5512,40,-6,0,1
5513,13,-6,0,2
5514,31,-6,0,1
5517,48,-6,0,1
5519,21,-6,0,4
5520,24,-6,0,2
5521,4,-6,0,2
5522,39,-6,0,2
5524,23,-6,0,2
5525,7,-6,0,2
5526,23,-6,0,1
11907,5,-4,0,1
11909,5,-4,0,2
11910,21,-4,0,3
11916,32,-4,0,1
11918,5,-4,0,3
11919,42,-4,0,1
11920,49,-4,0,1
11922,0,-4,0,3
11923,33,-4,0,2
11926,13,-4,0,4
11927,14,-4,0,2
11933,36,-4,0,2
11935,22,-4,0,4
11936,22,-4,0,1
17601,43,-2,0,1
17602,47,-2,0,1
17603,22,-2,0,3
17605,19,-2,0,2
17609,19,-2,0,2
17611,44,-2,0,1
17612,16,-2,0,3
17613,40,-2,0,2
17614,0,-2,0,3
17615,46,-2,0,1
17616,43,-2,0,1
17617,14,-2,0,1
22192,26,0,0,1
22193,10,0,0,2
22195,18,0,0,2
22197,33,0,0,1
22199,31,0,0,1
30031,40,6,0,4
30032,53,6,0,1
30033,43,6,0,2
30034,37,6,0,2
30037,34,6,0,1
30038,29,6,0,2
37090,42,8,0,4
37092,48,8,0,3
37094,43,8,0,2
37096,34,8,0,2
37097,21,8,0,1
37099,42,8,0,1
37100,47,8,0,1
37103,41,8,0,1
37107,34,8,0,3
37113,36,8,0,1
5636,0,-6,0,4
5637,0,-6,0,3
5638,0,-6,0,2
5639,18,-6,0,3
5640,0,-6,0,4
5642,0,-6,0,2
5644,16,-6,0,3
5645,40,-6,0,2
5648,28,-6,0,3
5649,42,-6,0,3
5651,8,-6,0,1
12048,0,-4,0,4
12049,38,-4,0,1
12052,0,-4,0,1
12054,14,-4,0,4
12056,34,-4,0,3
12058,9,-4,0,3
12059,0,-4,0,2
12060,13,-4,0,3
12061,12,-4,0,4
17731,25,-2,0,3
17732,39,-2,0,2
17735,26,-2,0,4
17736,21,-2,0,1
22281,43,0,0,1
22283,46,0,0,2
22284,16,0,0,3
22285,0,0,0,3
22287,0,0,0,1
22289,0,0,0,3
22291,37,0,0,1
30116,30,6,0,4
30118,39,6,0,3
30119,19,6,0,4
37258,21,8,0,2
37262,44,8,0,1
37264,24,8,0,4
37269,21,8,0,3
5735,52,-6,0,1
5736,0,-6,0,3
5739,21,-6,0,2
5740,27,-6,0,3
5742,19,-6,0,3
5743,0,-6,0,4
5746,6,-6,0,3
5747,23,-6,0,1
5748,56,-6,0,1
5750,46,-6,0,3
5752,20,-6,0,1
12138,25,-4,0,1
12139,21,-4,0,2
12141,57,-4,0,2
12143,33,-4,0,2
12145,0,-4,0,2
12147,45,-4,0,2
12151,34,-4,0,2
12152,17,-4,0,1
12154,26,-4,0,2
12155,0,-4,0,2
12159,8,-4,0,4
12162,0,-4,0,4
17805,13,-2,0,4
17807,46,-2,0,1
17813,6,-2,0,1
17815,22,-2,0,2
17816,13,-2,0,1
17817,0,-2,0,1
17818,34,-2,0,1
17819,15,-2,0,2
17822,25,-2,0,2
22354,0,0,0,2
22358,0,0,0,2
22359,49,0,0,1
22362,51,0,0,1
22364,11,0,0,3
22365,60,0,0,1
22367,56,0,0,1
30173,28,6,0,3
30177,30,6,0,1
30179,44,6,0,1
30182,55,6,0,2
30183,25,6,0,3
30185,40,6,0,2
30186,15,6,0,3
30187,17,6,0,1
37360,42,8,0,1
37361,21,8,0,1
37363,40,8,0,2
37367,39,8,0,1
37368,50,8,0,1
37369,47,8,0,1
37372,57,8,0,3
37376,37,8,0,4
37379,36,8,0,2
37380,20,8,0,4
6045,14,-6,0,2
6046,18,-6,0,3
6047,47,-6,0,1
6049,26,-6,0,2
6051,21,-6,0,3
6053,0,-6,0,1
6054,28,-6,0,3
6055,14,-6,0,4
6061,28,-6,0,2
6063,0,-6,0,2
6064,20,-6,0,1
12440,21,-4,0,3
12442,20,-4,0,1
12446,30,-4,0,3
12450,0,-4,0,4
12451,50,-4,0,2
12454,0,-4,0,4
12455,16,-4,0,3
12456,44,-4,0,4
12458,12,-4,0,3
12459,0,-4,0,3
18033,21,-2,0,4
18036,27,-2,0,4
18041,22,-2,0,1
18042,48,-2,0,3
22559,23,0,0,1
22561,27,0,0,2
22566,5,0,0,4
22567,11,0,0,3
22568,49,0,0,3
22569,28,0,0,3
22571,29,0,0,3
22572,6,0,0,2
22574,25,0,0,3
22575,33,0,0,4
30343,36,6,0,2
30345,48,6,0,1
30347,37,6,0,3
30350,38,6,0,1
30351,35,6,0,1
37656,31,8,0,3
37659,51,8,0,3
37660,46,8,0,4
37661,37,8,0,2
37662,42,8,0,3
37663,38,8,0,2
37665,54,8,0,2
37667,32,8,0,1
37668,63,8,0,1
37672,41,8,0,3
37673,40,8,0,2
37674,31,8,0,3
37675,30,8,0,2
37679,46,8,0,2
37683,49,8,0,1
37685,31,8,0,3
6219,49,-6,0,1
6220,13,-6,0,3
6221,20,-6,0,3
6222,13,-6,0,4
12597,46,-4,0,3
12600,8,-4,0,3
12602,37,-4,0,1
12603,19,-4,0,2
12604,7,-4,0,4
12605,41,-4,0,3
12606,22,-4,0,1
18195,31,-2,0,3
18196,2,-2,0,3
18198,15,-2,0,3
22703,0,0,0,1
30455,40,6,0,2
37885,10,8,0,4
37889,32,8,0,4
37891,40,8,0,1
37892,39,8,0,3
33597,20,8,0,3
3541,0,-6,0,3
3544,10,-6,0,3
9963,8,-4,0,1
9965,0,-4,0,2
9966,43,-4,0,2
15896,24,-2,0,2
20774,40,0,0,1
28591,38,6,0,3
28593,42,6,0,4
28594,42,6,0,2
28595,24,6,0,3
28596,29,6,0,1
34530,44,8,0,2
34533,32,8,0,2
34535,52,8,0,2
34539,55,8,0,4
34541,25,8,0,1
34542,26,8,0,2
34545,17,8,0,2
21856,11,0,0,2
5218,0,-6,0,3
5219,0,-6,0,3
5220,32,-6,0,2
5224,41,-6,0,3
5225,58,-6,0,1
5229,21,-6,0,2
11650,35,-4,0,1
11653,0,-4,0,1
11654,16,-4,0,3
11655,40,-4,0,3
11658,8,-4,0,2
11659,26,-4,0,2
17355,8,-2,0,4
17357,5,-2,0,3
17361,21,-2,0,2
17365,23,-2,0,1
17366,0,-2,0,4
17370,23,-2,0,3
21997,44,0,0,3
21999,31,0,0,1
22000,8,0,0,2
22001,32,0,0,3
22002,24,0,0,3
22004,43,0,0,2
22006,33,0,0,3
29843,28,6,0,1
36738,28,8,0,3
36739,29,8,0,2
36741,57,8,0,1
36743,47,8,0,1
36744,44,8,0,3
36745,55,8,0,3
36749,50,8,0,1
36750,37,8,0,2
36752,25,8,0,2
36756,48,8,0,2
229,0,-6,0,1
230,54,-6,0,1
231,46,-6,0,2
232,69,-6,0,2
233,19,-6,0,2
234,21,-6,0,2
235,57,-6,0,1
236,26,-6,0,1
6759,44,-4,0,4
6760,34,-4,0,1
6761,5,-4,0,2
6762,38,-4,0,2
13106,0,-2,0,1
13107,11,-2,0,1
13108,0,-2,0,1
13109,0,-2,0,2
13110,0,-2,0,1
13111,0,-2,0,2
13112,11,-2,0,1
13113,5,-2,0,2
13114,6,-2,0,1
18609,6,0,0,1
18610,0,0,0,1
18611,0,0,0,1
18612,7,0,0,1
18613,0,0,0,2
289,0,-6,0,3
291,0,-6,0,2
293,50,-6,0,3
294,53,-6,0,2
295,44,-6,0,1
296,51,-6,0,1
297,49,-6,0,3
298,44,-6,0,2
6783,0,-4,0,4
6784,46,-4,0,2
6788,56,-4,0,3
6790,48,-4,0,1
6794,39,-4,0,3
6796,48,-4,0,2
13137,38,-2,0,2
13139,30,-2,0,3
13140,39,-2,0,3
13141,29,-2,0,1
13143,26,-2,0,1
13149,9,-2,0,2
13151,45,-2,0,1
13152,38,-2,0,2
13153,36,-2,0,3
13155,14,-2,0,2
13156,20,-2,0,2
13157,41,-2,0,3
13161,35,-2,0,1
13162,32,-2,0,1
18634,50,0,0,1
18636,46,0,0,1
18637,14,0,0,3
18638,25,0,0,1
18639,19,0,0,2
18641,36,0,0,3
18642,36,0,0,1
18647,0,0,0,4
18648,22,0,0,1
18652,35,0,0,2
18653,31,0,0,1
18657,17,0,0,2
18658,39,0,0,3
18659,32,0,0,2
26536,48,6,0,1
26538,47,6,0,1
26541,51,6,0,1
26543,28,6,0,3
30929,18,8,0,2
30931,55,8,0,1
30936,46,8,0,1
30940,25,8,0,1
30941,28,8,0,1
30945,43,8,0,1
30946,46,8,0,2
30954,54,8,0,1
30955,39,8,0,1
30958,41,8,0,4
30960,42,8,0,1
30962,32,8,0,1
30963,51,8,0,1
30964,52,8,0,1
30966,31,8,0,1
931,15,-6,0,2
932,49,-6,0,1
933,0,-6,0,3
934,31,-6,0,3
935,0,-6,0,4
7428,32,-4,0,1
13728,63,-2,0,1
13729,17,-2,0,2
19046,17,0,0,3
19047,15,0,0,3
19048,40,0,0,1
26952,22,6,0,2
26954,28,6,0,2
26956,33,6,0,1
26958,27,6,0,3
31732,58,8,0,1
31734,42,8,0,2
31735,37,8,0,2
938,43,-6,0,1
7431,0,-4,0,1
7432,35,-4,0,4
7433,48,-4,0,1
7435,45,-4,0,3
7438,29,-4,0,3
7440,33,-4,0,1
13731,35,-2,0,3
13732,26,-2,0,2
13733,44,-2,0,3
13734,16,-2,0,2
13736,20,-2,0,3
13737,43,-2,0,2
13739,27,-2,0,1
19050,29,0,0,1
26961,50,6,0,2
26964,31,6,0,3
26965,52,6,0,1
31738,31,8,0,3
31739,28,8,0,4
31742,26,8,0,2
31744,41,8,0,2
1071,44,-6,0,1
1075,0,-6,0,3
1076,0,-6,0,2
1080,0,-6,0,1
1081,8,-6,0,3
1083,45,-6,0,1
1085,26,-6,0,2
1088,0,-6,0,3
7593,20,-4,0,4
7595,24,-4,0,1
7601,0,-4,0,3
7605,36,-4,0,2
7610,0,-4,0,1
7611,21,-4,0,2
7614,10,-4,0,3
7617,21,-4,0,1
7618,0,-4,0,4
13859,34,-2,0,3
13860,19,-2,0,3
13861,37,-2,0,1
13863,9,-2,0,3
13864,9,-2,0,2
13867,31,-2,0,1
13868,37,-2,0,2
13870,27,-2,0,1
13871,41,-2,0,2
13873,43,-2,0,1
13876,21,-2,0,3
13877,20,-2,0,2
13880,15,-2,0,2
13882,6,-2,0,2
19153,0,0,0,1
19154,0,0,0,1
19155,0,0,0,3
19157,0,0,0,2
19160,21,0,0,3
19163,0,0,0,2
19167,25,0,0,2
27049,38,6,0,1
27051,30,6,0,2
27053,48,6,0,4
27055,31,6,0,1
27058,38,6,0,1
27059,18,6,0,2
27060,18,6,0,3
31904,47,8,0,2
31905,34,8,0,1
31907,51,8,0,2
31908,46,8,0,2
31909,33,8,0,3
31910,47,8,0,3
31911,36,8,0,2
31912,44,8,0,1
31916,26,8,0,2
1204,49,-6,0,2
1205,11,-6,0,1
7730,44,-4,0,2
7731,48,-4,0,2
7733,53,-4,0,1
7734,25,-4,0,2
13983,36,-2,0,1
13989,38,-2,0,1
13990,42,-2,0,2
19250,40,0,0,1
19251,0,0,0,1
32053,36,8,0,2
32054,53,8,0,1
32055,42,8,0,4
2670,35,-6,0,1
2671,13,-6,0,1
2672,13,-6,0,1
9079,6,-4,0,1
9081,19,-4,0,2
9082,26,-4,0,1
9083,41,-4,0,3
9084,39,-4,0,1
9085,49,-4,0,1
15103,6,-2,0,2
15104,11,-2,0,1
20175,0,0,0,4
20176,0,0,0,1
28015,6,6,0,1
28017,13,6,0,1
28018,6,6,0,4
28020,12,6,0,1
33581,19,8,0,1
33582,14,8,0,1
33583,7,8,0,1
33584,6,8,0,1
33585,12,8,0,2
33586,11,8,0,1
33587,12,8,0,3
33588,7,8,0,2
33595,6,8,0,4
33596,14,8,0,2
3062,0,-6,0,3
9435,27,-4,0,3
9436,29,-4,0,2
9438,12,-4,0,3
9440,39,-4,0,3
9442,0,-4,0,2
9443,39,-4,0,1
15429,5,-2,0,3
28249,34,6,0,3
28250,42,6,0,2
33946,46,8,0,1
33948,34,8,0,1
33949,44,8,0,1
9450,14,-4,0,1
9451,12,-4,0,1
9452,14,-4,0,1
9458,13,-4,0,2
9459,25,-4,0,2
9461,17,-4,0,1
9464,19,-4,0,1
9465,28,-4,0,2
15442,15,-2,0,1
15444,18,-2,0,2
20430,55,0,0,1
20436,40,0,0,1
20437,31,0,0,2
20439,48,0,0,1
28264,54,6,0,2
28265,63,6,0,1
33969,45,8,0,4
33970,45,8,0,2
33971,42,8,0,1
33975,41,8,0,2
33976,53,8,0,1
3228,0,-6,0,3
3230,31,-6,0,3
9621,26,-4,0,2
9622,26,-4,0,3
15583,48,-2,0,2
15584,17,-2,0,3
15585,35,-2,0,2
3324,56,-6,0,1
3325,16,-6,0,1
3326,16,-6,0,2
3327,7,-6,0,2
3328,0,-6,0,3
9719,37,-4,0,2
9722,38,-4,0,1
9724,0,-4,0,3
9726,28,-4,0,2
15667,56,-2,0,1
15668,24,-2,0,3
15669,52,-2,0,1
15671,48,-2,0,1
20619,27,0,0,2
20620,53,0,0,1
20621,49,0,0,1
20622,26,0,0,1
20627,25,0,0,1
28422,57,6,0,1
28423,60,6,0,1
28425,49,6,0,1
28429,59,6,0,2
28432,32,6,0,2
28436,46,6,0,2
34265,36,8,0,3
34266,27,8,0,3
34268,46,8,0,4
34270,40,8,0,1
34274,55,8,0,1
34278,17,8,0,4
3600,0,-6,0,4
3601,0,-6,0,4
15934,38,-2,0,3
15935,35,-2,0,2
20804,28,0,0,2
20805,41,0,0,1
20806,34,0,0,3
28628,35,6,0,1
28629,33,6,0,3
34601,30,8,0,3
34603,49,8,0,2
34604,25,8,0,3
34605,40,8,0,1
34606,43,8,0,1
5293,28,-6,0,1
5295,40,-6,0,2
5296,54,-6,0,3
5298,36,-6,0,2
5301,39,-6,0,3
11712,12,-4,0,1
11713,19,-4,0,3
11714,0,-4,0,4
11715,32,-4,0,2
11716,38,-4,0,2
